,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,HasGarage,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NoGarage,GarageCond_Po,GarageCond_TA,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasbsmt,hasfireplace,SalePrice
1071,9,4.369447852,9.367429587,0,3,2,6,5,41,41,0,3,3,3,3,3,1,3,5.700443573,1,0,6.063785209,6.590301048,5,1,6.721425701,6.590301048,0,7.350516172,0,0,1,1,4,0.693147181,3,8,7,0,0,41,1,2,441,3,2,0,0,0,0,0,0,0,0,5,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3936,19.9020278,19.01217032,1.5,0,0,1,1,0,154000
1072,8,3.931825633,8.934059722,0,3,2,5,2,58,56,0,3,3,3,2,2,2,1,0,1,0,6.698268054,6.698268054,2,1,6.910750788,6.120297419,0,7.284134806,1,0.693147181,1,0,4,0.693147181,3,7,7,1,3,52,1,1,280,3,1,0,0,0,0,0,0,0,0,8,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3898,19.72931626,13.03104821,2.34657359,0,0,1,1,1,91500
1073,9,4.33073334,8.981052986,0,2,2,6,5,32,32,4.94875989,3,3,3,3,3,1,4,6.284134161,1,0,5.049856007,6.538139824,3,1,6.549650742,6.591673732,0,7.263329617,0,0,1,1,3,0.693147181,3,6,7,0,0,32,3,2,440,3,2,5.533389489,0,0,0,0,0,2,0,7,2009,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3954,19.6794643,19.42545864,1.5,5.533389489,0,1,1,0,159500
1074,4,4.317488114,9.05450494,0,3,2,7,4,1,1,0,4,3,5,4,3,3,1,0,1,0,7.123672785,7.123672785,5,1,7.123672785,0,0,7.123672785,0,0,2,0,2,0.693147181,4,5,7,0,0,1,2,3,826,3,2,4.94875989,4.543294782,0,0,0,0,0,0,5,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4012,14.24734557,7.123672785,2,9.492054673,0,0,1,0,194000
1075,10,4.33073334,9.482350275,0,3,2,7,5,67,23,0,3,3,3,3,3,1,4,6.018593214,1,0,5.96870756,6.685860947,3,1,6.867974409,6.66057515,0,7.46221494,0,0,1,1,3,0.693147181,3,6,7,2,4,67,1,1,240,3,2,0,0,0,0,0,0,0,0,7,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3924,20.21441051,19.54714277,1.5,0,0,1,1,1,219500
1076,8,4.110873864,9.287394001,1,3,2,5,7,70,17,0,3,3,3,2,3,1,5,6.440946541,1,0,5.141663557,6.680854679,4,1,7.00033446,5.916202063,0,7.290974778,0,0.693147181,2,0,3,0.693147181,4,7,6,1,3,56,1,2,566,3,2,6.079933195,3.091042453,0,0,0,0,0,6.216606101,4,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3925,19.5973912,19.35748306,2.34657359,9.170975648,0,1,1,1,170000
1077,4,4.304065093,9.672248824,0,2,2,5,4,37,37,0,3,3,3,3,3,2,4,4.33073334,3,6.674561392,5.442417711,7.00033446,5,1,7.00033446,0,0,7.00033446,1,0,1,0,3,0.693147181,3,6,7,0,0,37,3,1,299,3,2,5.484796933,3.496507561,0,0,0,0,0,0,3,2006,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3938,14.00066892,18.00562919,2,8.981304495,0,0,1,0,138800
1078,0,3.63758616,8.397508348,0,3,2,6,4,2,2,5.135798437,4,3,5,4,3,2,6,6.49677499,1,0,5.231108617,6.744059186,5,1,6.744059186,0,0,6.744059186,1,0,1,0,1,0.693147181,4,3,7,1,4,2,2,2,420,3,2,4.94875989,0,0,0,0,0,0,0,5,2006,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4008,13.48811837,13.24083418,2,4.94875989,0,0,1,1,155900
1079,4,4.189654742,9.079776002,0,3,2,5,4,13,13,0,3,3,5,4,3,1,6,6.206575927,1,0,6.206575927,6.898714534,4,1,6.898714534,0,0,6.898714534,0,0,1,0,3,0.693147181,3,5,7,0,0,11,1,1,299,3,2,0,4.17438727,0,0,0,0,0,0,4,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3988,13.79742907,13.10529046,1,4.17438727,0,0,1,0,126000
1080,4,4.394449155,9.309370895,0,3,2,6,6,37,4,4.976733742,4,4,3,3,3,1,5,6.487684018,1,0,6.401917197,7.138073034,5,1,7.138073034,0,0,7.138073034,0,0.693147181,2,0,3,0.693147181,4,5,7,0,0,37,2,2,528,3,2,4.025351691,0,0,5.379897354,0,0,0,0,10,2008,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3975,14.27614607,13.62575705,2.34657359,9.405249044,0,0,1,0,145000
1081,4,4.33073334,8.922791624,0,3,2,5,4,47,47,0,3,3,3,3,3,1,5,6.715383386,1,0,5.379897354,6.947937069,2,1,6.947937069,0,0,6.947937069,1,0,1,1,3,0.693147181,3,5,7,0,0,47,3,1,308,3,2,0,0,5.398162702,0,0,0,2,0,6,2010,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3926,13.89587414,13.66332045,2.5,5.398162702,0,0,1,0,133000
1082,4,4.262679877,9.076808979,0,3,2,7,4,5,5,4.615120517,4,3,5,4,3,1,1,0,1,0,7.286191715,7.286191715,5,1,7.286191715,0,0,7.286191715,0,0,2,0,3,0.693147181,4,6,7,1,4,5,2,2,527,3,2,5.262690189,3.688879454,0,0,0,0,0,0,9,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4004,14.57238343,7.286191715,2,8.951569643,0,0,1,1,192000
1083,4,4.394449155,9.08262063,0,3,2,6,5,42,42,6.054439346,3,3,3,3,3,1,4,6.317164687,1,0,6.549650742,7.132497552,3,1,7.132497552,0,0,7.132497552,1,0,1,0,3,0.693147181,3,6,7,2,4,42,2,1,461,3,2,0,4.762173935,0,0,0,0,2,6.552507887,3,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3928,14.2649951,13.44966224,2,4.762173935,0,0,1,1,160000
1084,9,4.189654742,9.47516315,0,1,2,6,4,11,10,0,3,3,5,4,3,1,5,6.385194399,1,0,4.605170186,6.539585956,4,1,6.539585956,6.694562059,0,7.312553498,0,0,2,1,3,0.693147181,3,6,7,1,3,11,3,2,409,3,2,5.755742214,3.80666249,0,0,0,0,0,0,7,2006,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3991,19.77373397,19.61934241,2.5,9.562404703,0,1,1,1,187500
1085,13,4.304065093,9.112727543,0,3,2,6,5,18,18,0,3,3,5,4,3,3,6,6.617402978,1,0,5.247024072,6.842683282,5,1,6.90475077,0,0,6.90475077,1,0,1,0,2,0.693147181,4,5,7,0,0,18,1,2,564,3,2,4.795790546,0,0,0,0,0,0,0,4,2010,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3984,13.74743405,13.52215375,2,4.795790546,0,0,1,0,147000
1086,1,3.091042453,7.588323677,0,3,2,4,4,37,37,0,3,3,3,3,3,1,4,5.814130532,1,0,5.361292166,6.304448802,3,1,6.304448802,6.304448802,0,6.996681488,0,0,1,1,3,0.693147181,3,6,7,0,0,37,2,1,286,3,2,4.795790546,4.574710979,0,0,0,0,0,0,5,2010,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3946,18.91334641,18.42302814,1.5,9.370501524,0,1,1,0,83500
1087,9,4.454347296,9.266248004,0,3,2,8,4,4,3,0,4,3,5,4,3,2,1,0,1,0,6.987490247,6.987490247,5,1,6.987490247,6.770789424,0,7.577633833,0,0,2,1,3,0.693147181,4,9,7,1,4,4,2,3,1043,3,2,5.081404365,3.931825633,0,0,0,0,0,0,5,2009,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4011,20.74576992,13.75827967,2.5,9.013229998,0,1,1,1,252000
1088,1,3.218875825,7.833203949,0,3,2,7,4,2,2,3.931825633,4,3,5,4,3,1,1,0,1,0,6.878326468,6.878326468,5,1,6.878326468,6.606650186,0,7.444248649,0,0,2,0,3,0.693147181,4,7,3,0,0,2,1,2,380,3,2,0,3.713572067,0,0,0,0,0,0,4,2006,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4008,20.36330312,13.48497665,2,3.713572067,0,1,1,0,137500
1089,0,3.63758616,8.106816039,2,2,2,8,4,1,1,0,4,3,5,4,3,1,6,6.946975992,1,0,5.342334252,7.129297549,5,1,7.129297549,0,0,7.129297549,1,0,1,1,1,0.693147181,4,4,7,1,4,1,3,2,550,3,2,0,4.442651256,0,0,0,0,0,0,4,2006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4010,14.2585951,14.07627354,2.5,4.442651256,0,0,1,1,197000
1090,14,4.110873864,9.053101596,0,3,2,3,3,59,59,0,3,3,4,0,0,0,0,0,0,0,0,0,2,0,6.947937069,0,0,6.947937069,0,0,2,0,2,1.098612289,3,6,7,0,0,22,1,2,400,3,2,0,0,0,0,0,0,0,0,6,2009,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3900,6.947937069,6.947937069,2,0,0,0,0,0,92900
1091,1,3.218875825,7.678326357,2,3,2,7,4,9,8,5.361292166,4,3,5,4,3,1,4,6.23636959,1,0,4.510859507,6.398594935,5,1,6.43775165,6.444131257,0,7.133295955,1,0,2,1,2,0.693147181,4,4,7,0,0,9,1,2,462,3,2,0,3.891820298,0,0,0,0,0,0,3,2008,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3999,19.28047784,19.1182525,3.5,3.891820298,0,1,1,0,160000
1092,8,4.110873864,9.036106025,0,3,2,6,4,83,58,0,3,3,5,3,3,1,3,6.049733455,1,0,6.632001777,7.074963198,2,1,7.237778192,5.720311777,0,7.43543802,0,0,2,0,4,0.693147181,3,7,7,1,4,83,1,2,576,3,2,5.837730447,0,4.859812404,0,0,0,0,0,6,2008,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3875,20.03305317,19.00782342,2,10.69754285,0,1,1,1,136500
